disease	drug	proximity	pval	similarity	adjusted_similarity
Obsessive-Compulsive Disorder	pralidoxime	1	0.000939067513651888	0.75	0.955207977575725
Obsessive-Compulsive Disorder	pramipexole	0	1.69355536799639e-13	1	0.624152685159914
Obsessive-Compulsive Disorder	pramlintide	1.25	0.0255126407485467	0.6875	0.882242734311165
Obsessive-Compulsive Disorder	prasterone	0.620689655172414	5.76099106816383e-32	0.844827586206896	0.260280320856317
Obsessive-Compulsive Disorder	prazepam	0.2	3.19610007159108e-36	0.95	0.998353215011679
Obsessive-Compulsive Disorder	prazosin	0.5	1.28394851943679e-06	0.875	0.994245566029207
Obsessive-Compulsive Disorder	primidone	0.235294117647059	3.58426054080571e-46	0.941176470588235	0.479755261132924
Obsessive-Compulsive Disorder	procaine	0.8	4.5613257396227e-22	0.8	0.980096293241299
Obsessive-Compulsive Disorder	procarbazine	0	1.56176969879543e-11	1	0.624152685159914
Obsessive-Compulsive Disorder	prochlorperazine	0.625	2.2228335700021e-14	0.84375	0.258210961470478
Obsessive-Compulsive Disorder	procyclidine	0.5	2.23952289451153e-08	0.875	0.994245566029207
Obsessive-Compulsive Disorder	profenamine	0	2.80068662981183e-19	1	0.9992861531704
Obsessive-Compulsive Disorder	progesterone	0.6	0.00101481861609089	0.85	0.99128183960671
Obsessive-Compulsive Disorder	promazine	0.214285714285714	2.55104020892964e-34	0.946428571428572	0.998251954751501
Obsessive-Compulsive Disorder	promethazine	0.545454545454545	1.96218831809635e-17	0.863636363636364	0.993048494982016
Obsessive-Compulsive Disorder	propafenone	0.5	0.000299725887813845	0.875	0.994245566029207
Obsessive-Compulsive Disorder	propantheline	0	1.06420318194758e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	propiomazine	0.214285714285714	7.7596821803597e-28	0.946428571428572	0.998251954751501
Obsessive-Compulsive Disorder	propiverine	0.285714285714286	1.06922857963433e-18	0.928571428571428	0.997644476641625
Obsessive-Compulsive Disorder	propofol	0.4	5.54478163441575e-39	0.9	0.379237016466492
Obsessive-Compulsive Disorder	propranolol	0.2	2.06042762855497e-08	0.95	0.998353215011679
Obsessive-Compulsive Disorder	protamine sulfate	1	0.0391670626483768	0.75	0.955207977575725
Obsessive-Compulsive Disorder	protirelin	0	0.000129975113024529	1	0.9992861531704
Obsessive-Compulsive Disorder	protriptyline	0	9.62305672184914e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	prucalopride	0	5.24752098683577e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	pseudoephedrine	0.714285714285714	3.28851776334362e-08	0.821428571428572	0.986010956376044
Obsessive-Compulsive Disorder	pyrantel	0	0.000338923428174523	1	0.9992861531704
Obsessive-Compulsive Disorder	pyridostigmine	1	0.00683051274587575	0.75	0.955207977575725
Obsessive-Compulsive Disorder	pyridoxine	0	0.00186631955947205	1	0.9992861531704
Obsessive-Compulsive Disorder	quazepam	0.2	3.24240658109597e-47	0.95	0.998353215011679
Obsessive-Compulsive Disorder	quetiapine	0.269230769230769	5.25565699800357e-54	0.932692307692308	0.997801117830078
Obsessive-Compulsive Disorder	quinagolide	0	4.86182315532281e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	quinapril	1	0.0375471756903644	0.75	0.119962222250781
Obsessive-Compulsive Disorder	quinidine	0.666666666666667	1.63892415540747e-08	0.833333333333333	0.988509095579905
Obsessive-Compulsive Disorder	quinidine barbiturate	0.6	4.51757767591488e-08	0.85	0.99128183960671
Obsessive-Compulsive Disorder	racepinephrine	0.555555555555556	9.02118394183379e-12	0.861111111111111	0.992750568385966
Obsessive-Compulsive Disorder	ramipril	0.5	0.00011150017550673	0.875	0.322394795371283
Obsessive-Compulsive Disorder	ranitidine	1	0.00866672895829495	0.75	0.955207977575725
Obsessive-Compulsive Disorder	ranolazine	1.28	8.63126544447718e-10	0.68	0.0634002659141868
Obsessive-Compulsive Disorder	rapacuronium	0	0.000409917880450011	1	0.9992861531704
Obsessive-Compulsive Disorder	rasagiline	0.5	1.11632511426105e-05	0.875	0.322394795371283
Obsessive-Compulsive Disorder	reboxetine	0	7.35852602345023e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	regadenoson	0	5.90182286876688e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	remifentanil	0	3.738818813695e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	remoxipride	0.4	1.77889041746874e-09	0.9	0.379237016466492
Obsessive-Compulsive Disorder	repaglinide	1	0.0122157518914419	0.75	0.955207977575725
Obsessive-Compulsive Disorder	revefenacin	0.4	8.75226547235783e-14	0.9	0.996205634303451
Obsessive-Compulsive Disorder	rilmenidine	0	0.000249074304764545	1	0.624152685159914
Obsessive-Compulsive Disorder	rimonabant	0	7.84990095663714e-06	1	0.624152685159914
Obsessive-Compulsive Disorder	risperidone	0.333333333333333	1.20181330872081e-26	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	rivastigmine	1	0.00357107891691629	0.75	0.955207977575725
Obsessive-Compulsive Disorder	rizatriptan	0	4.74010268610843e-13	1	0.9992861531704
Obsessive-Compulsive Disorder	rocuronium	0	1.53001413406706e-11	1	0.9992861531704
Obsessive-Compulsive Disorder	rolapitant	0	5.99037140106353e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	ropinirole	0.444444444444444	1.18131688057934e-11	0.888888888888889	0.353452155854051
Obsessive-Compulsive Disorder	rosiglitazone	1	0.0466250015201499	0.75	0.119962222250781
Obsessive-Compulsive Disorder	rotigotine	0.285714285714286	4.56688176007605e-11	0.928571428571428	0.448415776041358
Obsessive-Compulsive Disorder	roxithromycin	0	0.00456522961482454	1	0.624152685159914
Obsessive-Compulsive Disorder	rufinamide	0	0.0034089547399886	1	0.9992861531704
Obsessive-Compulsive Disorder	safinamide	0	1.63304555791684e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	salbutamol	0.333333333333333	0.000603112826236918	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	salmeterol	0.333333333333333	0.000376178293955226	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	sapropterin	0.5	5.22168230007512e-06	0.875	0.322394795371283
Obsessive-Compulsive Disorder	sargramostim	0.8	0.00051157595866429	0.8	0.980096293241299
Obsessive-Compulsive Disorder	scopolamine	0.625	2.34233417085497e-14	0.84375	0.990329760633239
Obsessive-Compulsive Disorder	secobarbital	0.411764705882353	2.18051001312217e-30	0.897058823529412	0.372338009171905
Obsessive-Compulsive Disorder	secretin human	1	0.0199688854130538	0.75	0.955207977575725
Obsessive-Compulsive Disorder	selegiline	0	1.56176969879543e-11	1	0.624152685159914
Obsessive-Compulsive Disorder	sennosides	1	0.00566367235113046	0.75	0.955207977575725
Obsessive-Compulsive Disorder	sermorelin	0	6.11031905461104e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	sertindole	0.125	3.85074018676101e-16	0.96875	0.998796238333482
Obsessive-Compulsive Disorder	sertraline	0.6	8.87513889705625e-06	0.85	0.99128183960671
Obsessive-Compulsive Disorder	sevoflurane	0.5	6.14230669955164e-51	0.875	0.994245566029207
Obsessive-Compulsive Disorder	sibutramine	0	1.20815560952581e-08	1	0.624152685159914
Obsessive-Compulsive Disorder	silodosin	0	7.40028411661074e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	sipuleucel-t	1	0.0488162610446166	0.75	0.119962222250781
Obsessive-Compulsive Disorder	solifenacin	0.4	1.41524079490398e-10	0.9	0.996205634303451
Obsessive-Compulsive Disorder	solriamfetol	0	9.60884155439047e-08	1	0.624152685159914
Obsessive-Compulsive Disorder	somatostatin	0.2	8.51867661819584e-18	0.95	0.998353215011679
Obsessive-Compulsive Disorder	somatotropin	0.5	0.0060280524716085	0.875	0.994245566029207
Obsessive-Compulsive Disorder	sotalol	0.333333333333333	0.00256615515481288	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	stearic acid	1	0.0394952461264231	0.75	0.955207977575725
Obsessive-Compulsive Disorder	stiripentol	0.466666666666667	1.0260285595579e-26	0.883333333333333	0.994990952373208
Obsessive-Compulsive Disorder	succinylcholine	0	9.88548877015714e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	sufentanil	0	7.50419932939142e-08	1	0.9992861531704
Obsessive-Compulsive Disorder	sulindac	1.28571428571429	0.0405855406378819	0.678571428571427	0.86580956581532
Obsessive-Compulsive Disorder	sulpiride	1	0.00349031249945881	0.75	0.119962222250781
Obsessive-Compulsive Disorder	sumatriptan	0	1.17684476697855e-15	1	0.9992861531704
Obsessive-Compulsive Disorder	suvorexant	0	1.319324199599e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	tacrine	1.33333333333333	0.0155203010842611	0.666666666666668	0.840928926711051
Obsessive-Compulsive Disorder	talbutal	0.235294117647059	7.17691666146533e-49	0.941176470588235	0.479755261132924
Obsessive-Compulsive Disorder	tamoxifen	0.823529411764706	0.0318972500418312	0.794117647058823	0.978082152216567
Obsessive-Compulsive Disorder	tamsulosin	0	2.96034022538171e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	tapentadol	0	3.47389329659645e-14	1	0.9992861531704
Obsessive-Compulsive Disorder	taurine	0.1875	5.4558282861219e-43	0.953125	0.998437001715142
Obsessive-Compulsive Disorder	tegaserod	0	4.10700778780598e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	telmisartan	0.5	0.00205741599818532	0.875	0.322394795371283
Obsessive-Compulsive Disorder	telotristat ethyl	0	1.12391892393727e-07	1	0.624152685159914
Obsessive-Compulsive Disorder	temazepam	0.25	8.9479580568836e-41	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	terazosin	0.6	7.88820788126933e-06	0.85	0.99128183960671
Obsessive-Compulsive Disorder	terbutaline	0.333333333333333	0.000339990096228415	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	terfenadine	0.571428571428571	4.78715798222571e-09	0.857142857142857	0.99225659359151
Obsessive-Compulsive Disorder	terlipressin	0.333333333333333	4.1542121663712e-09	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	tesamorelin	0	1.64304476560519e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	testosterone	0.333333333333333	0.0026396140590101	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	testosterone cypionate	0.333333333333333	0.0066527984915887	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	testosterone enanthate	0.333333333333333	0.000801567195278512	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	testosterone undecanoate	0.333333333333333	0.0119194455153501	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	tetrabenazine	0.5	0.000409663850034686	0.875	0.322394795371283
Obsessive-Compulsive Disorder	tetracaine	1.44444444444444	0.0308734428765313	0.63888888888889	0.76856777930644
Obsessive-Compulsive Disorder	tetryzoline	0	0.00291996759719845	1	0.624152685159914
Obsessive-Compulsive Disorder	theophylline	1.21428571428571	0.000314119668900768	0.696428571428573	0.896903103231821
Obsessive-Compulsive Disorder	thiamylal	1.33333333333333	0.0332048196158865	0.666666666666668	0.840928926711051
Obsessive-Compulsive Disorder	thiethylperazine	0	3.81336749650691e-10	1	0.624152685159914
Obsessive-Compulsive Disorder	thiopental	0.25	1.80395604661917e-26	0.9375	0.47058700917311
Obsessive-Compulsive Disorder	thioridazine	0.166666666666667	1.20715957050411e-11	0.958333333333333	0.998567293942004
Obsessive-Compulsive Disorder	thiothixene	0	6.86751741216472e-07	1	0.624152685159914
Obsessive-Compulsive Disorder	thonzylamine	0.5	9.86064609975094e-13	0.875	0.994245566029207
Obsessive-Compulsive Disorder	tiagabine	0	9.7366033305876e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	timolol	0	0.000537866346776982	1	0.9992861531704
Obsessive-Compulsive Disorder	tiotropium	0.4	4.88234975402694e-12	0.9	0.996205634303451
Obsessive-Compulsive Disorder	tizanidine	0.857142857142857	7.28229670682216e-07	0.785714285714286	0.974855401251571
Obsessive-Compulsive Disorder	tocofersolan	0	0.000632655524382616	1	0.624152685159914
Obsessive-Compulsive Disorder	tolazoline	1.16666666666667	0.000264027326754851	0.708333333333332	0.0824545696104195
Obsessive-Compulsive Disorder	tolbutamide	1	0.0283485895541649	0.75	0.955207977575725
Obsessive-Compulsive Disorder	tolcapone	0	0.00468738422971744	1	0.624152685159914
Obsessive-Compulsive Disorder	tolterodine	0.4	8.68703362836134e-18	0.9	0.996205634303451
Obsessive-Compulsive Disorder	tolvaptan	0	1.19572759693337e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	topiramate	1.23076923076923	3.39885411863449e-09	0.692307692307693	0.0711133897303299
Obsessive-Compulsive Disorder	toremifene	0	0.0164209684664452	1	0.9992861531704
Obsessive-Compulsive Disorder	tramadol	0.5	2.35076854837118e-24	0.875	0.994245566029207
Obsessive-Compulsive Disorder	trandolapril	1	0.0436150233964247	0.75	0.119962222250781
Obsessive-Compulsive Disorder	tranylcypromine	0	7.69731789825449e-10	1	0.624152685159914
Obsessive-Compulsive Disorder	trazodone	0.142857142857143	1.91874093863475e-15	0.964285714285714	0.537447044792158
Obsessive-Compulsive Disorder	triazolam	0.25	2.20528526036892e-51	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	trifluoperazine	0.833333333333333	5.06284444262972e-05	0.791666666666667	0.171345503497321
Obsessive-Compulsive Disorder	triflupromazine	0	2.52414265875699e-14	1	0.9992861531704
Obsessive-Compulsive Disorder	trihexyphenidyl	0.4	9.20030059547817e-12	0.9	0.996205634303451
Obsessive-Compulsive Disorder	trimebutine	1.25	2.15291891967477e-09	0.6875	0.0680023546044209
Obsessive-Compulsive Disorder	trimipramine	0.25	2.00772612815009e-55	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	triptorelin	0	0.000290784698329476	1	0.9992861531704
Obsessive-Compulsive Disorder	troglitazone	1.11111111111111	0.0236529721849162	0.722222222222223	0.930538105701724
Obsessive-Compulsive Disorder	tropicamide	0.5	5.2384080727802e-12	0.875	0.994245566029207
Obsessive-Compulsive Disorder	tropisetron	0	8.01536112993224e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	trospium	0	2.66209361778306e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	tubocurarine	0	1.12512279014115e-11	1	0.9992861531704
Obsessive-Compulsive Disorder	tyrothricin	0	0.00182722551057631	1	0.9992861531704
Obsessive-Compulsive Disorder	ubrogepant	1	0.0266397701088151	0.75	0.955207977575725
Obsessive-Compulsive Disorder	umeclidinium	0.4	1.80727261445232e-13	0.9	0.996205634303451
Obsessive-Compulsive Disorder	valproic acid	1.38888888888889	0.00703595209366985	0.652777777777777	0.0490318642017624
Obsessive-Compulsive Disorder	valsartan	0	0.00367478648578896	1	0.624152685159914
Obsessive-Compulsive Disorder	varenicline	0.5	9.151924363004e-08	0.875	0.322394795371283
Obsessive-Compulsive Disorder	vasopressin	0.333333333333333	3.51879893989742e-08	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	vecuronium	0	1.27795012647939e-11	1	0.9992861531704
Obsessive-Compulsive Disorder	venlafaxine	0	2.18435733420924e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	verapamil	0.909090909090909	1.6502371442639e-08	0.772727272727273	0.146100940935456
Obsessive-Compulsive Disorder	vigabatrin	0.5	0.000110517144781166	0.875	0.994245566029207
Obsessive-Compulsive Disorder	vilazodone	0	2.80407245582725e-07	1	0.624152685159914
Obsessive-Compulsive Disorder	viloxazine	0	3.84476579685534e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	vortioxetine	0	5.92629605241453e-19	1	0.9992861531704
Obsessive-Compulsive Disorder	xamoterol	0	0.00216444513986063	1	0.9992861531704
Obsessive-Compulsive Disorder	xylometazoline	0.666666666666667	1.96209782616669e-08	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	yohimbine	0.764705882352941	4.8018044162147e-21	0.808823529411765	0.982781856757396
Obsessive-Compulsive Disorder	zaleplon	0.5	0.000566458631652769	0.875	0.322394795371283
Obsessive-Compulsive Disorder	zimelidine	0	8.19084878552767e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	ziprasidone	0.28	2.56443124833328e-55	0.93	0.997700000950914
Obsessive-Compulsive Disorder	zolmitriptan	0	6.58804370139517e-16	1	0.9992861531704
Obsessive-Compulsive Disorder	zolpidem	0	1.20380802341861e-24	1	0.9992861531704
Obsessive-Compulsive Disorder	zopiclone	0.2	8.87886979121558e-13	0.95	0.998353215011679
Obsessive-Compulsive Disorder	zotepine	0	6.39904995767901e-24	1	0.9992861531704
Obsessive-Compulsive Disorder	zuclopenthixol	0.142857142857143	1.64307246768046e-20	0.964285714285714	0.537447044792158
